nID;sName;nOrder;nID_Subcategory;sInfo;sFAQ;sLaw;nOpenedLimit;sSubjectOperatorName
1183;Видача дубліката свідоцтва про внесення до реєстру аудиторських фірм, які можуть проводити аудиторські перевірки професійних учасників ринку цінних паперів;100;15;;;;0;Національна комісія з цінних паперів та фондового ринку
1184;Видача дубліката свідоцтва про реєстрацію випуску цінних паперів;100;15;;;;0;Національна комісія з цінних паперів та фондового ринку
1185;Видача дубліката свідоцтва про реєстрацію філії страховика – нерезидента;100;15;;;;0;Національна комісія, що здійснює державне регулювання у сфері ринків фінансових послуг
1186;Видача дубліката свідоцтва (тимчасового свідоцтва) про реєстрацію випуску цінних паперів інститутів спільного інвестування (про реєстрацію випуску акцій корпоративного інвестиційного фонду);100;15;;;;0;Національна комісія з цінних паперів та фондового ринку
1187;Видача дубліката свідоцтва (тимчасового свідоцтва) про реєстрацію випуску цінних паперів інститутів спільного інвестування (про реєстрацію випуску інвестиційних сертифікатів пайового інвестиційного фонду);100;15;;;;0;Національна комісія з цінних паперів та фондового ринку
1188;Видача дубліката сертифіката на право здійснення тимчасової адміністрації відповідного виду фінансових установ;100;5;;;;0;Національна комісія, що здійснює державне регулювання у сфері ринків фінансових послуг
1189;Видача копії ліцензії на провадження господарської діяльності із збирання та використання інформації, яка складає кредитну історію;100;5;;;;0;Національна комісія з цінних паперів та фондового ринку
1190;Видача копії ліцензії на провадження професійної діяльності на фондовому ринку - діяльності з управління активами інституційних інвесторів (діяльність з управління активами);100;5;;;;0;Національна комісія з цінних паперів та фондового ринку
1191;Видача копії ліцензії на провадження професійної діяльності на фондовому ринку - діяльності з управління активами інституційних інвесторів (діяльність з управління активами);100;5;;;;0;Національна комісія з цінних паперів та фондового ринку
1192;Видача копії ліцензії на провадження професійної діяльності на фондовому ринку (ринку цінних паперів) - депозитарна діяльність;100;5;;;;0;Національна комісія з цінних паперів та фондового ринку
1193;Видача копії ліцензії на провадження професійної діяльності на фондовому ринку (ринку цінних паперів) - депозитарна діяльність (депозитарна діяльність депозитарної установи, діяльність із зберігання активів інститутів спільного інвестування, діяльність із зберігання активів пенсійних фондів), клірингова діяльність;100;5;;;;0;Національна комісія з цінних паперів та фондового ринку
1194;Видача копії ліцензії на провадження професійної діяльності на фондовому ринку (ринку цінних паперів) – діяльність з торгівлі цінними паперами (дилерська діяльність, брокерська діяльності, андеррайтинг, діяльності з управління цінними паперами), діяльність з організації торгівлі на фондовому ринку, діяльність з управління іпотечним покриттям;100;5;;;;0;Національна комісія з цінних паперів та фондового ринку
1195;Видача ліцензії на здійснення діяльності кредитної спілки з надання фінансових кредитів за рахунок залучених коштів, крім внесків (вкладів) членів кредитної спілки на депозитні рахунки;100;5;;;;0;Національна комісія, що здійснює державне регулювання у сфері ринків фінансових послуг
1196;Видача ліцензії на здійснення діяльності кредитної установи з надання фінансових кредитів за рахунок залучених коштів;100;5;;;;0;Національна комісія, що здійснює державне регулювання у сфері ринків фінансових послуг
1197;Видача ліцензії на здійснення обов’язкового страхування цивільно-правової відповідальності власників наземних транспортних засобів;100;5;;;;0;Національна комісія, що здійснює державне регулювання у сфері ринків фінансових послуг
1198;Видача ліцензії на провадження господарської діяльності із збирання та використання інформації, яка складає кредитну історію;100;5;;;;0;Національна комісія, що здійснює державне регулювання у сфері ринків фінансових послуг
1199;Видача ліцензії на провадження діяльності з адміністрування фінансових активів для придбання товарів у групах;100;5;;;;0;Національна комісія, що здійснює державне регулювання у сфері ринків фінансових послуг
1200;Видача ліцензії на провадження діяльності із залучення коштів - установників управління майном для фінансування об’єктів будівництва та/або здійснення операцій з нерухомістю;100;5;;;;0;Національна комісія, що здійснює державне регулювання у сфері ринків фінансових послуг
1201;Видача ліцензії на провадження професійної діяльності на ринку цінних паперів – діяльності з управління іпотечним покриттям (Для банків, які не отримували ліцензій на провадження професійної діяльності на фондовому ринку, та для небанківських фінансових установ, які не є професійними учасниками фондового ринку);100;5;;;;0;Національна комісія з цінних паперів та фондового ринку
1202;Видача ліцензії на провадження професійної діяльності на ринку цінних паперів – діяльності з управління іпотечним покриттям (У разі отримання заявником (ліцензіатом) ліцензії на провадження професійної діяльності на фондовому ринку);100;5;;;;0;Національна комісія з цінних паперів та фондового ринку
1203;Видача ліцензії на провадження професійної діяльності на фондовому ринку - депозитарна діяльність (депозитарна діяльність депозитарної установи, діяльність із зберігання активів інститутів спільного інвестування, діяльність із зберігання активів пенсійних фондів), клірингова діяльність (на провадження клірингової діяльності кліринговою установою або Розрахунковим центром);100;5;;;;0;Національна комісія з цінних паперів та фондового ринку
1204;Видача ліцензії на провадження професійної діяльності на фондовому ринку - діяльності з організації торгівлі на фондовому ринку;100;5;;;;0;Національна комісія з цінних паперів та фондового ринку
1205;Видача ліцензії на провадження професійної діяльності на фондовому ринку - діяльності з торгівлі цінними паперами;100;5;;;;0;Національна комісія з цінних паперів та фондового ринку
1206;Видача ліцензії на провадження професійної діяльності на фондовому ринку - діяльності з управління активами інституційних інвесторів (діяльності з управління активами) (Для банку);100;5;;;;0;Національна комісія з цінних паперів та фондового ринку
1207;Видача ліцензії на провадження професійної діяльності на фондовому ринку - діяльності з управління активами інституційних інвесторів (діяльності з управління активами) (Для компанії з управління активами);100;5;;;;0;Національна комісія з цінних паперів та фондового ринку
1208;Видача ліцензії на провадження професійної діяльності на фондовому ринку - діяльності з управління активами інституційних інвесторів (діяльності з управління активами) (Для професійного адміністратора недержавного пенсійного фонду);100;5;;;;0;Національна комісія з цінних паперів та фондового ринку
1209;Видача ліцензії на провадження професійної діяльності на фондовому ринку - клірингової діяльності (на провадження клірингової діяльності кліринговою установою або Розрахунковим центром);100;5;;;;0;Національна комісія з цінних паперів та фондового ринку
1210;Видача ліцензії на провадження професійної діяльності на фондовому ринку - клірингової діяльності (на провадження клірингової діяльності Центральним депозитарієм);100;5;;;;0;Національна комісія з цінних паперів та фондового ринку
1211;Видача ліцензії на провадження страхової діяльності філіями страховиків-нерезидентів;100;5;;;;0;Національна комісія, що здійснює державне регулювання у сфері ринків фінансових послуг
1212;Видача ліцензії на проведення конкретного виду страхування (крім обов’язкового страхування цивільно-правової відповідальності власників наземних транспортних засобів);100;5;;;;0;Національна комісія, що здійснює державне регулювання у сфері ринків фінансових послуг
1213;Видача небанківській фінансовій установі – управителю дозволу на право здійснення емісії сертифікатів фонду операцій з нерухомістю;100;5;;;;0;Національна комісія, що здійснює державне регулювання у сфері ринків фінансових послуг
1214;Видача небанківській фінансовій установі – управителю дозволу на право прийняття на себе комерційних ризиків при створенні фонду фінансування будівництва виду Б;100;5;;;;0;Національна комісія, що здійснює державне регулювання у сфері ринків фінансових послуг
1215;Видача небанківській фінансовій установі – управителю дубліката дозволу на право здійснення емісії сертифікатів фонду операцій з нерухомістю;100;5;;;;0;Національна комісія, що здійснює державне регулювання у сфері ринків фінансових послуг
1216;Видача небанківській фінансовій установі – управителю дубліката дозволу на право прийняття на себе комерційних ризиків при створенні фонду фінансування будівництва виду Б;100;5;;;;0;Національна комісія, що здійснює державне регулювання у сфері ринків фінансових послуг
1217;Видача небанківській фінансовій установі дубліката дозволу на право здійснення емісії іпотечних сертифікатів;100;5;;;;0;Національна комісія, що здійснює державне регулювання у сфері ринків фінансових послуг
1218;Видача свідоцтва про включення до державного реєстру фінансових установ, які надають фінансові послуги на ринку цінних паперів;100;15;;;;0;Національна комісія з цінних паперів та фондового ринку
1219;Видача свідоцтва про реєстрацію об'єднання професійних учасників фондового ринку;100;15;;;;0;Національна комісія з цінних паперів та фондового ринку
1220;Видача свідоцтва про реєстрацію об'єднання як саморегулівної організації професійних учасників фондового ринку;100;15;;;;0;Національна комісія з цінних паперів та фондового ринку
1221;Видача свідоцтва про страхування або інше фінансове забезпечення цивільної відповідальності за шкоду від забруднення нафтою;100;15;;;;0;Державна інспекція з безпеки на морському та річковому транспорті
1222;Видача сертифіката на право здійснення дій, пов’язаних з безпосереднім провадженням професійної діяльності на фондовому ринку;100;5;;;;0;Національна комісія з цінних паперів та фондового ринку
1223;Видача сертифіката на право здійснення тимчасової адміністрації відповідного виду фінансових установ;100;5;;;;0;Національна комісія, що здійснює державне регулювання у сфері ринків фінансових послуг
1224;Видачанебанківській фінансовій установі дозволу на право здійснення емісії іпотечних сертифікатів;100;5;;;;0;Національна комісія, що здійснює державне регулювання у сфері ринків фінансових послуг
1225;Видачі свідоцтва про відповідність кваліфікаційним вимогам до осіб, які можуть займатися актуарними розрахунками;100;15;;;;0;Національна комісія, що здійснює державне регулювання у сфері ринків фінансових послуг
1226;Визнання інституту спільного інвестування таким, що відповідає / не відповідає вимогам щодо мінімального обсягу активів інституту спільного інвестування;100;5;;;;0;Національна комісія з цінних паперів та фондового ринку
1227;Виключення аудиторської фірми або аудитора (за заявою) з реєстру аудиторів, які можуть проводити аудиторські перевірки фінансових установ;100;15;;;;0;Національна комісія, що здійснює державне регулювання у сфері ринків фінансових послуг
1228;Виключення аудиторської фірми або аудитора (за заявою) з реєстру аудиторів, які можуть проводити аудиторські перевірки фінансових установ;100;15;;;;0;Національна комісія, що здійснює державне регулювання у сфері ринків фінансових послуг
1229;Виключення аудиторської фірми з реєстру аудиторських фірм, які можуть проводити аудиторські перевірки професійних учасників ринку цінних паперів;100;15;;;;0;Національна комісія з цінних паперів та фондового ринку
1230;Виключення відомостей про інститути спільного інвестування з Єдиного державного реєстру інститутів спільного інвестування (для виключення відомостей про корпоративний інвестиційний фонд);100;15;;;;0;Національна комісія з цінних паперів та фондового ринку
1231;Виключення відомостей про інститути спільного інвестування з Єдиного державного реєстру інститутів спільного інвестування (для виключення відомостей про пайовий інвестиційний фонд);100;15;;;;0;Національна комісія з цінних паперів та фондового ринку
1232;Виключення інформації про постійне представництво страховика - нерезидента у формі філії з Реєстру філій страховиків – нерезидентів за заявою;100;15;;;;0;Національна комісія, що здійснює державне регулювання у сфері ринків фінансових послуг
1233;Включення аудиторської фірми або аудитора до реєстру аудиторських фірм та аудиторів, які можуть проводити аудиторські перевірки фінансових установ (для аудитора);100;15;;;;0;Національна комісія, що здійснює державне регулювання у сфері ринків фінансових послуг
1234;Внесення змін до реєстру аудиторських фірм та аудиторів, які можуть проводити аудиторські перевірки фінансових установ (для аудитора);100;15;;;;0;Національна комісія, що здійснює державне регулювання у сфері ринків фінансових послуг
1235;Внесення змін до реєстру аудиторських фірм, які можуть проводити аудиторські перевірки професійних учасників ринку цінних паперів;100;15;;;;0;Національна комісія з цінних паперів та фондового ринку
1236;Внесення інформації про постійне представництво страховика – нерезидента у формі філії до Реєстру філій страховиків – нерезидентів;100;15;;;;0;Національна комісія, що здійснює державне регулювання у сфері ринків фінансових послуг
1237;Допуск цінних паперів іноземних емітентів до обігу на території ;100;5;;;;0;Національна комісія з цінних паперів та фондового ринку
1238;Дострокове припинення виконання (відмови від виконання) делегованих повноважень саморегулівній організації професійних учасників фондового ринку;100;5;;;;0;Національна комісія з цінних паперів та фондового ринку
1239;Заміна Свідоцтва про включення до Державного реєстру фінансових установ, які надають фінансові послуги на ринку цінних паперів;100;15;;;;0;Національна комісія з цінних паперів та фондового ринку
1240;Заміна свідоцтва про реєстрацію об’єднання професійних учасників фондового ринку;100;15;;;;0;Національна комісія з цінних паперів та фондового ринку
1241;Зупинення обігу цінних паперів (крім цінних паперів інститутів спільного інвестування) (для зупинення обігу акцій у зв'язку з припинення діяльності акціонерного товариства шляхом його ліквідації);100;5;;;;0;Національна комісія з цінних паперів та фондового ринку
1242;Зупинення обігу цінних паперів (крім цінних паперів інститутів спільного інвестування) (для зупинення обігу акцій у зв'язку з припиненням акціонерного товариства шляхом перетворення);100;5;;;;0;Національна комісія з цінних паперів та фондового ринку
1243;Зупинення обігу цінних паперів (крім цінних паперів інститутів спільного інвестування) (для зупинення обігу іпотечних облігацій, у разі, якщо на дату прийняття рішення про припинення емітента іпотечні облігації цього емітента перебувають в обігу);100;5;;;;0;Національна комісія з цінних паперів та фондового ринку
1244;Зупинення обігу цінних паперів (крім цінних паперів інститутів спільного інвестування) (для зупинення обігу облігацій емітента у разі, якщо на дату прийняття рішення про припинення (реорганізація /злиття, приєднання, поділ, перетворення/ або ліквідація) емітента облігації цього емітента перебувають в обігу);100;5;;;;0;Національна комісія з цінних паперів та фондового ринку
1245;Зупинення обігу цінних паперів (крім цінних паперів інститутів спільного інвестування) (для зупинення обігу облігацій у разі якщо до настання строків погашення облігацій емітент здійснив викуп всіх облігацій одного випуску (серії) та прийняв рішення про анулювання викуплених облігацій);100;5;;;;0;Національна комісія з цінних паперів та фондового ринку
1246;Зупинення обігу цінних паперів (крім цінних паперів інститутів спільного інвестування) (для зупинення обігу сертифікатів ФОН, у разі якщо на дату прийняття рішення про припинення емітента, сертифікати ФОН цього емітента перебувають в обігу);100;5;;;;0;Національна комісія з цінних паперів та фондового ринку
1247;Зупинення обігу цінних паперів (крім цінних паперів інститутів спільного інвестування) (у разі прийняття судового рішення про ліквідацію акціонерного товариства);100;5;;;;0;Національна комісія з цінних паперів та фондового ринку
1248;Іноземні Анулювання ліцензії на провадження діяльності з надання фінансових кредитів за рахунок залучених коштів кредитними установами за заявою ліцензіата громадяни;100;5;;;;0;Національна комісія, що здійснює державне регулювання у сфері ринків фінансових послуг
1249;Надання дозволу на розміщення та/або обіг цінних паперів українських емітентів за межами (для отримання дозволу на обіг цінних паперів українських емітентів за межами );100;5;;;;0;Національна комісія з цінних паперів та фондового ринку
1250;Надання дозволу на розміщення та/або обіг цінних паперів українських емітентів за межами (для отримання дозволу на розміщення та обіг цінних паперів українських емітентів за межами );100;5;;;;0;Національна комісія з цінних паперів та фондового ринку
1251;Надання погодження на створення професійним учасником фондового ринку відокремленого підрозділу за межами (щодо депозитарної діяльності (депозитарна діяльність депозитарної установи, діяльність із зберігання активів інститутів спільного інвестування, діяльність із зберігання активів пенсійних фондів), клірингової діяльності);100;5;;;;0;Національна комісія з цінних паперів та фондового ринку
1252;Переоформлення ліцензії на здійснення діяльності кредитної спілки з надання фінансових кредитів за рахунок залучених коштів, крім внесків (вкладів) членів кредитної спілки на депозитні рахунки;100;5;;;;0;Національна комісія, що здійснює державне регулювання у сфері ринків фінансових послуг
1253;Переоформлення ліцензії на здійснення діяльності кредитної спілки по залученню внесків (вкладів) членів кредитної спілки на депозитні рахунки;100;5;;;;0;Національна комісія, що здійснює державне регулювання у сфері ринків фінансових послуг
1254;Переоформлення ліцензії на здійснення обов’язкового страхування цивільно-правової відповідальності власників наземних транспортних засобів;100;5;;;;0;Національна комісія, що здійснює державне регулювання у сфері ринків фінансових послуг
1255;Переоформлення ліцензії на провадження господарської діяльності із збирання та використання інформації, яка складає кредитну історію;100;5;;;;0;Національна комісія, що здійснює державне регулювання у сфері ринків фінансових послуг
1256;Переоформлення ліцензії на провадження діяльності з адміністрування фінансових активів для придбання товарів у групах;100;5;;;;0;Національна комісія, що здійснює державне регулювання у сфері ринків фінансових послуг
1257;Переоформлення ліцензії на провадження діяльності з надання фінансових кредитів за рахунок залучених коштів кредитними установами;100;5;;;;0;Національна комісія, що здійснює державне регулювання у сфері ринків фінансових послуг
1258;Переоформлення ліцензії на провадження діяльності із залучення коштів - установників управління майном для фінансування об’єктів будівництва та/або здійснення операцій з нерухомістю;100;5;;;;0;Національна комісія з цінних паперів та фондового ринку
1259;Переоформлення ліцензії на провадження професійної діяльності на фондовому ринку (ринку цінних паперів) - депозитарна діяльність;100;5;;;;0;Національна комісія з цінних паперів та фондового ринку
1260;Переоформлення ліцензії на провадження професійної діяльності на фондовому ринку (ринку цінних паперів) - депозитарна діяльність (депозитарної діяльності депозитарної установи, діяльність із зберігання активів інститутів спільного інвестування, діяльність із зберігання активів пенсійних фондів), клірингова діяльність;100;5;;;;0;Національна комісія з цінних паперів та фондового ринку
1261;Переоформлення ліцензії на провадження професійної діяльності на фондовому ринку (ринку цінних паперів) – діяльність з торгівлі цінними паперами (дилерська діяльність, брокерська діяльності, андеррайтинг, діяльності з управління цінними паперами), діяльність з організації торгівлі на фондовому ринку, діяльність з управління іпотечним покриттям;100;5;;;;0;Національна комісія з цінних паперів та фондового ринку
1262;Переоформлення ліцензії на провадження професійної діяльності на фондовому ринку (ринку цінних паперів) - діяльності з управління активами інституційних інвесторів (діяльність з управління активами);100;5;;;;0;Національна комісія з цінних паперів та фондового ринку
1263;Переоформлення ліцензії на провадження страхової діяльності філіями страховиків-нерезидентів;100;5;;;;0;Національна комісія, що здійснює державне регулювання у сфері ринків фінансових послуг
1264;Переоформлення ліцензії на проведення конкретного виду страхування (крім обов’язкового страхування цивільно-правової відповідальності власників наземних транспортних засобів);100;5;;;;0;Національна комісія, що здійснює державне регулювання у сфері ринків фінансових послуг
1265;Переоформлення свідоцтва про внесення до державного реєстру страхових та перестрахових брокерів;100;15;;;;0;Національна комісія, що здійснює державне регулювання у сфері ринків фінансових послуг
1266;Переоформлення свідоцтва про реєстрацію філії страховика - нерезидента;100;15;;;;0;Національна комісія, що здійснює державне регулювання у сфері ринків фінансових послуг
1267;Переоформлення сертифіката на право здійснення тимчасової адміністрації відповідного виду фінансових установ;100;5;;;;0;Національна комісія, що здійснює державне регулювання у сфері ринків фінансових послуг
1268;Погодження відповідальної особи небанківської фінансової групи;100;5;;;;0;Національна комісія з цінних паперів та фондового ринку
1269;Погодження відповідальної особи небанківської фінансової групи (переважну діяльність у якій здійснює особа, що провадить депозитарну та розрахунково-клірингову діяльність);100;5;;;;0;Національна комісія з цінних паперів та фондового ринку
1270;Погодження внутрішніх документів саморегулівної організації (змін до них), затверджених саморегулівною організацією професійних учасників фондового ринку;100;5;;;;0;Національна комісія з цінних паперів та фондового ринку
1271;Погодження кандидатур на посади керівників депозитаріїв;100;5;;;;0;Національна комісія з цінних паперів та фондового ринку
1272;Погодження кандидатур на посади керівників фондових бірж;100;5;;;;0;Національна комісія з цінних паперів та фондового ринку
1273;Погодження на створення ліцензіатом відокремленого підрозділу за межами (діяльності з організації торгівлі на фондовому ринку, діяльності з торгівлі цінними паперами, діяльності з управління іпотечним покриттям (для банків));100;5;;;;0;Національна комісія з цінних паперів та фондового ринку
1274;Погодження набуття або збільшення істотної участі у фінансовій установі (для іноземної юридичної особи);100;5;;;;0;Національна комісія, що здійснює державне регулювання у сфері ринків фінансових послуг
1275;Погодження набуття або збільшення істотної участі у фінансовій установі (для фізичної особи – громадянина );100;5;;;;0;Національна комісія, що здійснює державне регулювання у сфері ринків фінансових послуг
1276;Погодження набуття або збільшення істотної участі у фінансовій установі (для фізичної особи - іноземця);100;5;;;;0;Національна комісія, що здійснює державне регулювання у сфері ринків фінансових послуг
1277;Погодження набуття (збільшення) юридичною чи фізичною особою істотної участі у професійному учаснику фондового ринку (для торговців цінними паперами та фондових бірж) (Фізична особа - нерезидент);100;5;;;;0;Національна комісія з цінних паперів та фондового ринку
1278;Погодження набуття (збільшення) юридичною чи фізичною особою істотної участі у професійному учаснику фондового ринку (для торговців цінними паперами та фондових бірж) (Фізична особа - резидент);100;5;;;;0;Національна комісія з цінних паперів та фондового ринку
1279;Погодження набуття (збільшення) юридичною чи фізичною особою істотної участі у професійному учаснику фондового ринку (для торговців цінними паперами та фондових бірж) (Юридична особа - нерезидент);100;5;;;;0;Національна комісія з цінних паперів та фондового ринку
1280;Погодження набуття (збільшення) юридичною чи фізичною особою істотної участі у професійному учаснику фондового ринку (для торговців цінними паперами та фондових бірж) (Юридична особа - резидент);100;5;;;;0;Національна комісія з цінних паперів та фондового ринку
1281;Погодження набуття (збільшення) юридичною чи фізичною особою істотної участі у професійному учаснику фондового ринку (крім банку) (щодо депозитарної діяльності (депозитарна діяльність депозитарної установи, діяльність із зберігання активів інститутів спільного інвестування, діяльність із зберігання активів пенсійних фондів) (Фізична особа (громадянин ));100;5;;;;0;Національна комісія з цінних паперів та фондового ринку
1282;Погодження набуття (збільшення) юридичною чи фізичною особою істотної участі у професійному учаснику фондового ринку (крім банку) (щодо депозитарної діяльності (депозитарна діяльність депозитарної установи, діяльність із зберігання активів інститутів спільного інвестування, діяльність із зберігання активів пенсійних фондів) (Фізична особа (іноземець));100;5;;;;0;Національна комісія з цінних паперів та фондового ринку
